гмд		0.0000021154		36
гмз		0.0000002350		4
гмк		0.0000112234		191
гмм		0.0000011165		19
гмн		0.0000005288		9
гмп		0.0000056411		96
гмр		0.0000002350		4
гмс		0.0000001763		3
гмц		0.0000011752		20
гмч		0.0000025855		44
гнб		0.0000009402		16
гнк		0.0000026442		45
гнп		0.0000011752		20
гнс		0.0000017041		29
гнт		0.0000001763		3
гнц		0.0000295568		503
гнч		0.0000001763		3
гнь		0.0000192149		327
гпб		0.0000005288		9
гпв		0.0000003526		6
гпг		0.0000007051		12
гпз		0.0000054060		92
гпк		0.0000977196		1663
гпл		0.0000009402		16
гпм		0.0000002350		4
гпн		0.0000002938		5
гпп		0.0000006464		11
гпр		0.0000006464		11
гпс		0.0000054648		93
гпт		0.0000004701		8
грв		0.0000001763		3
грж		0.0000195087		332
грк		0.0000002938		5
грм		0.0000028793		49
грн		0.0000036432		62
грп		0.0000074039		126
грр		0.0000046421		79
грс		0.0000052885		90
грь		0.0000006464		11
гсб		0.0000431894		735
гсв		0.0000016453		28
гсг		0.0000057586		98
гсд		0.0000054060		92
гсз		0.0000015278		26
гск		0.0000679865		1157
гсл		0.0000027030		46
гсм		0.0000097543		166
гсн		0.0000053473		91
гсп		0.0000041133		70
гср		0.0000017628		30
гсс		0.0000021154		36
гст		0.0000006464		11
гсш		0.0000158655		270
гтг		0.0000006464		11
гтд		0.0000076389		130
гтк		0.0000259136		441
гтн		0.0000001763		3
гтп		0.0000006464		11
гтр		0.0000019979		34
гтс		0.0000092255		157
гтт		0.0000014103		24
гфк		0.0000002938		5
гфр		0.0000192149		327
гфс		0.0000002350		4
гхк		0.0000007639		13
гхм		0.0000004701		8
гхн		0.0000003526		6
гцб		0.0000009402		16
гцв		0.0000012340		21
гцк		0.0000004701		8
гцс		0.0000017041		29
гшк		0.0000002350		4
гшм		0.0000005288		9
гшт		0.0000090492		154
дбл		0.0000018804		32
дбр		0.0001641784		2794
двв		0.0000002350		4
двг		0.0000017041		29
двд		0.0000006464		11
двз		0.0000483016		822
двк		0.0000708071		1205
двл		0.0000646959		1101
двн		0.0000003526		6
двп		0.0000024092		41
двр		0.0000066400		113
двс		0.0000050535		86
двт		0.0000004113		7
двф		0.0000026442		45
двь		0.0000003526		6
дгд		0.0000004113		7
дгк		0.0000001763		3
дгл		0.0000465388		792
дгн		0.0000109296		186
дгп		0.0000001763		3
дгр		0.0001250435		2128
ддв		0.0000585848		997
ддд		0.0000007051		12
ддз		0.0000003526		6
ддй		0.0000002938		5
ддк		0.0000002350		4
ддл		0.0000001763		3
ддн		0.0000014690		25
ддп		0.0000001763		3
ддр		0.0000195674		333
ддс		0.0000003526		6
ддт		0.0000119873		204
ддх		0.0000018804		32
ддь		0.0000002350		4
джб		0.0000011165		19
джв		0.0000010577		18
джг		0.0000005288		9
джд		0.0000007051		12
джж		0.0000002350		4
джк		0.0000004113		7
джл		0.0000022329		38
джм		0.0000870251		1481
джн		0.0000107533		183
джп		0.0000012340		21
джр		0.0000042308		72
джс		0.0000004701		8
джт		0.0000004701		8
джц		0.0000001763		3
дзв		0.0000025267		43
дзз		0.0000008814		15
дзк		0.0000003526		6
дзм		0.0000001763		3
дзн		0.0000238570		406
дзр		0.0000009989		17
дзь		0.0000051710		88
дкб		0.0000077565		132
дкв		0.0000007639		13
дкд		0.0000004113		7
дкл		0.0002938641		5001
дкн		0.0000001763		3
дкп		0.0000001763		3
дкр		0.0003575611		6085
дкс		0.0000037607		64
дкф		0.0000003526		6
длр		0.0000001763		3
длт		0.0000012927		22
длх		0.0000002350		4
дль		0.0000048772		83
дмб		0.0000007639		13
дмд		0.0000001763		3
дмз		0.0000038782		66
дмк		0.0000001763		3
дмн		0.0000128099		218
дмп		0.0000054060		92
дмс		0.0000089904		153
дмф		0.0000004701		8
дмш		0.0000008227		14
дмь		0.0000028793		49
днд		0.0000004701		8
днк		0.0001325062		2255
днм		0.0000024092		41
днп		0.0000008814		15
днр		0.0000002938		5
днс		0.0000006464		11
днь		0.0000001763		3
дпз		0.0000036432		62
дпк		0.0000004701		8
дпл		0.0000812078		1382
дпп		0.0000020566		35
дпр		0.0031093416		52915
дпс		0.0000086966		148
дпш		0.0000001763		3
дрв		0.0000061112		104
држ		0.0000003526		6
дрк		0.0000025855		44
дрл		0.0000032906		56
дрп		0.0000018216		31
дрр		0.0000009402		16
дрс		0.0000022917		39
дрц		0.0000005288		9
дсв		0.0001027143		1748
дсг		0.0000001763		3
дск		0.0052059364		88595
дсл		0.0002013154		3426
дсм		0.0001872127		3186
дсн		0.0000211540		360
дсп		0.0000576446		981
дсс		0.0000015278		26
дст		0.0116080129		197546
дсф		0.0000001763		3
дсх		0.0000017628		30
дсч		0.0002426244		4129
дсъ		0.0000006464		11
дтв		0.0013877013		23616
дтд		0.0000005876		10
дтк		0.0000012927		22
дтм		0.0000002938		5
дтн		0.0000001763		3
дтп		0.0000304970		519
дтр		0.0000420729		716
дтс		0.0000009989		17
дтц		0.0000061699		105
дфг		0.0000012340		21
дфн		0.0000002350		4
дфр		0.0000018216		31
дхв		0.0005343731		9094
дхл		0.0000133388		227
дхн		0.0000001763		3
дхь		0.0000005288		9
дцв		0.0000001763		3
дцк		0.0000002350		4
дцп		0.0000024680		42
дчр		0.0000004701		8
дчс		0.0000001763		3
дшб		0.0000004113		7
дшк		0.0000071688		122
дшл		0.0000034669		59
дшр		0.0000005288		9
дшт		0.0000203901		347
дьб		0.0030484064		51878
дьв		0.0000004113		7
дьг		0.0000002350		4
дьк		0.0003774223		6423
дьм		0.0017255186		29365
дьс		0.0000014690		25
дьт		0.0004503448		7664
дьх		0.0000006464		11
жбд		0.0000003526		6
жбк		0.0000039370		67
жбр		0.0000005876		10
жвр		0.0000005288		9
жгв		0.0000087554		149
жгл		0.0003637897		6191
жгр		0.0000074039		126
жгт		0.0000001763		3
ждл		0.0000617579		1051
ждн		0.0000031731		54
ждш		0.0000018216		31
ждь		0.0007031349		11966
жжж		0.0000013515		23
жжс		0.0000001763		3
жзв		0.0000129274		220
жзл		0.0000032906		56
жкв		0.0000017041		29
жкл		0.0000065225		111
жкн		0.0000002350		4
жкр		0.0000005288		9
жкс		0.0000003526		6
жкт		0.0000010577		18
жкх		0.0001147016		1952
жмп		0.0000025855		44
жнп		0.0000004701		8
жпв		0.0000014103		24
жпл		0.0000263250		448
жпр		0.0000196850		335
жрд		0.0000028205		48
жрх		0.0000003526		6
жск		0.0015702719		26723
жсл		0.0000003526		6
жсм		0.0000001763		3
жсп		0.0000004701		8
жст		0.0000037607		64
жсч		0.0000004113		7
жтр		0.0000014103		24
жтф		0.0000001763		3
жфр		0.0000121048		206
жхк		0.0000002350		4
жхр		0.0000003526		6
жшк		0.0000004701		8
жьб		0.0000015865		27
жьй		0.0000001763		3
жьс		0.0000077565		132
жьт		0.0000493005		839
збл		0.0000260899		444
збн		0.0000001763		3
збр		0.0013576156		23104
звк		0.0000488892		832
звл		0.0009418223		16028
звн		0.0001239271		2109
звр		0.0039423385		67091
звт		0.0000010577		18
звь		0.0000019979		34
згв		0.0000015278		26
згл		0.0019253062		32765
згн		0.0004193189		7136
згр		0.0007881034		13412
згш		0.0000099894		170
здв		0.0004429997		7539
здг		0.0000002350		4
здж		0.0000001763		3
здк		0.0007671257		13055
здл		0.0000001763		3
здн		0.0050634408		86170
здр		0.0033057211		56257
здц		0.0000186273		317
здч		0.0000182747		311
здь		0.0001099419		1871
зжд		0.0000001763		3
зжж		0.0000007639		13
зжм		0.0000001763		3
ззв		0.0002492644		4242
ззз		0.0000003526		6
ззл		0.0000255023		434
ззн		0.0000021742		37
ззр		0.0003676680		6257
ззь		0.0000001763		3
зкв		0.0000002938		5
зкл		0.0000022329		38
зкп		0.0000009989		17
зкр		0.0000014690		25
зкс		0.0000023504		40
злв		0.0000007639		13
злк		0.0000032906		56
злн		0.0000009402		16
зль		0.0000004701		8
змз		0.0000008814		15
змк		0.0000002938		5
змл		0.0000005876		10
змн		0.0001698195		2890
змш		0.0000008814		15
знд		0.0000002350		4
знз		0.0000002938		5
знр		0.0000920786		1567
знс		0.0000002350		4
знь		0.0083111647		141440
зпк		0.0000002938		5
зпл		0.0000098131		167
зпп		0.0000004113		7
зпр		0.0001949692		3318
зпт		0.0000044071		75
зрб		0.0000001763		3
зрв		0.0000109883		187
зрк		0.0000349628		595
зрп		0.0000007639		13
зрс		0.0000133388		227
зсв		0.0000011752		20
зсг		0.0000004113		7
зсд		0.0000003526		6
зсз		0.0000006464		11
зск		0.0020222032		34414
зсл		0.0000143965		245
зсм		0.0000259724		442
зсн		0.0000005288		9
зсп		0.0000025267		43
зст		0.0000227993		388
зтв		0.0000002938		5
зтл		0.0000002350		4
зтм		0.0000005288		9
зтр		0.0000021742		37
зть		0.0002383936		4057
зфр		0.0000003526		6
зхр		0.0000003526		6
зьб		0.0000666350		1134
зьв		0.0000020566		35
зьк		0.0000486542		828
зьл		0.0000002350		4
зьм		0.0020273154		34501
зьн		0.0000005288		9
зьс		0.0000014690		25
зьт		0.0000131037		223
зьц		0.0000008814		15
йбк		0.0000001763		3
йбл		0.0000151604		258
йбм		0.0000008814		15
йбн		0.0000389586		663
йбр		0.0000017628		30
йбс		0.0000012927		22
йбц		0.0000008227		14
йвз		0.0000007639		13
йвл		0.0000069926		119
йвс		0.0000002350		4
йгм		0.0000004701		8
йгр		0.0000012927		22
йдб		0.0000009402		16
йдв		0.0000012340		21
йдг		0.0000047596		81
йдж		0.0001985536		3379
йдз		0.0000028793		49
йдк		0.0000025267		43
йдл		0.0000119873		204
йдм		0.0000004701		8
йдн		0.0000088729		151
йдр		0.0000080503		137
йдс		0.0000002938		5
йдт		0.0000016453		28
йдф		0.0000042308		72
йдь		0.0000001763		3
йжд		0.0000041133		70
йзб		0.0000005288		9
йзв		0.0000007639		13
йзм		0.0000122811		209
йзр		0.0000001763		3
йзс		0.0000005288		9
йкк		0.0000078152		133
йкл		0.0000490655		835
йкн		0.0000079915		136
йкр		0.0000044658		76
йкс		0.0000012927		22
йкь		0.0000028205		48
йлб		0.0000001763		3
йлв		0.0000021154		36
йлд		0.0000031143		53
йлз		0.0000032319		55
йлл		0.0000001763		3
йлс		0.0000014103		24
йлт		0.0000001763		3
йль		0.0000691030		1176
ймл		0.0000589373		1003
ймр		0.0000038782		66
ймс		0.0000919023		1564
ймч		0.0000011165		19
ймш		0.0000011752		20
йнб		0.0000625218		1064
йнв		0.0000064050		109
йнг		0.0000348453		593
йнд		0.0000051122		87
йнз		0.0000004113		7
йнк		0.0000023504		40
йнл		0.0000012927		22
йнм		0.0000237395		404
йнр		0.0000067575		115
йнс		0.0000086966		148
йнт		0.0000121048		206
йнф		0.0000011752		20
йнх		0.0000034669		59
йнц		0.0000188623		321
йнш		0.0000021742		37
йнь		0.0000005876		10
йпк		0.0000009989		17
йпл		0.0000096956		165
йпн		0.0000008227		14
йпр		0.0000021154		36
йпс		0.0000015278		26
йпт		0.0000056411		96
йпц		0.0000461274		785
йрб		0.0000007639		13
йрд		0.0000002350		4
йрл		0.0000005876		10
йрс		0.0000008814		15
йрт		0.0000066400		113
йрх		0.0000030556		52
йрш		0.0000017041		29
йсб		0.0000544127		926
йсв		0.0000033494		57
йсг		0.0000006464		11
йск		0.0158458608		269666
йсл		0.0000137501		234
йсм		0.0000872602		1485
йсн		0.0000138088		235
йсп		0.0000003526		6
йсс		0.0000161005		274
йст		0.0013566167		23087
йсф		0.0000022329		38
йсш		0.0000018216		31
йсь		0.0000230931		393
йтб		0.0000016453		28
йтв		0.0000016453		28
йтд		0.0000002938		5
йтк		0.0000021742		37
йтл		0.0000044071		75
йтм		0.0000303207		516
йтн		0.0000119873		204
йтп		0.0000002350		4
йтр		0.0003517437		5986
йтс		0.0000155717		265
йтф		0.0000007051		12
йтх		0.0000030556		52
йтц		0.0000009402		16
йтч		0.0000005876		10
йтш		0.0000002938		5
йтщ		0.0000015278		26
йть		0.0000005288		9
йфг		0.0000002350		4
йфл		0.0000015278		26
йфм		0.0000020566		35
йфр		0.0000049359		84
йфф		0.0000026442		45
йфь		0.0000044071		75
йхб		0.0000004113		7
йхв		0.0000004113		7
йхг		0.0000099894		170
йхл		0.0000083441		142
йхм		0.0000063462		108
йхн		0.0000002350		4
йхс		0.0000015278		26
йхт		0.0000088729		151
йхф		0.0000055823		95
йцб		0.0000008227		14
йцз		0.0000108708		185
йцл		0.0000004701		8
йцм		0.0000072276		123
йцн		0.0000002938		5
йцф		0.0000001763		3
йчж		0.0000022329		38
йчк		0.0000005288		9
йчл		0.0000024092		41
йчм		0.0000011752		20
йчн		0.0000003526		6
йшв		0.0000019391		33
йшл		0.0000051710		88
йшм		0.0000017628		30
йшн		0.0000178634		304
йшт		0.0000014690		25
йшь		0.0000003526		6
йьн		0.0000001763		3
кбб		0.0000007051		12
кбг		0.0000001763		3
кбк		0.0000004701		8
кбл		0.0000009402		16
кбм		0.0000034669		59
кбп		0.0000005876		10
кбр		0.0000011165		19
кбс		0.0000008814		15
кбф		0.0000041720		71
квд		0.0000015865		27
квз		0.0000001763		3
квк		0.0000005876		10
квл		0.0000001763		3
квм		0.0000002350		4
квн		0.0000082853		141
квп		0.0000016453		28
квр		0.0000004701		8
квс		0.0000003526		6
квт		0.0000528262		899
квц		0.0000016453		28
квч		0.0000034669		59
кгб		0.0001739327		2960
кгк		0.0000001763		3
кгл		0.0000009989		17
кгм		0.0000015278		26
кгп		0.0000007051		12
кгр		0.0000040545		69
кгс		0.0000120460		205
кгт		0.0000024680		42
кгф		0.0000001763		3
кгц		0.0000038195		65
кдв		0.0000012927		22
кдж		0.0000039958		68
кдз		0.0000005288		9
кдк		0.0000007639		13
кдм		0.0000002938		5
кдн		0.0000007639		13
кдп		0.0000010577		18
кдр		0.0000001763		3
кдс		0.0000024680		42
кдц		0.0000005876		10
кжд		0.0000015278		26
кзг		0.0000001763		3
кзк		0.0000007051		12
кзп		0.0000005288		9
кзс		0.0000004113		7
кзт		0.0000001763		3
кзф		0.0000001763		3
кзх		0.0000001763		3
кйс		0.0000001763		3
ккб		0.0000001763		3
ккд		0.0000003526		6
ккз		0.0000002350		4
ккк		0.0000002350		4
ккл		0.0000266775		454
ккм		0.0000002938		5
ккп		0.0000034081		58
ккр		0.0000487129		829
ккс		0.0000004701		8
ккт		0.0000059936		102
ккц		0.0000018804		32
ккь		0.0000026442		45
клб		0.0000005288		9
клв		0.0000030556		52
клг		0.0000001763		3
клк		0.0000003526		6
клм		0.0000014690		25
клс		0.0000001763		3
клт		0.0000004113		7
клф		0.0000003526		6
клх		0.0000009989		17
кль		0.0005072843		8633
кмб		0.0000006464		11
кмв		0.0000012927		22
кмг		0.0000011752		20
кмд		0.0000002938		5
кмж		0.0000002350		4
кмз		0.0000010577		18
кмк		0.0000036432		62
кмн		0.0000008814		15
кмп		0.0000017628		30
кмр		0.0000001763		3
кмс		0.0000023504		40
кмт		0.0000004113		7
кмц		0.0000006464		11
кмч		0.0000002350		4
кнб		0.0000002350		4
кнк		0.0000012340		21
кнм		0.0000005288		9
кнп		0.0000009402		16
кнр		0.0000552354		940
кнс		0.0000007051		12
кнц		0.0000002938		5
кнш		0.0000008227		14
кпб		0.0000007051		12
кпг		0.0000096956		165
кпд		0.0000199200		339
кпз		0.0000064050		109
кпк		0.0000171582		292
кпл		0.0000009402		16
кпм		0.0000122223		208
кпп		0.0000292042		497
кпр		0.0000020566		35
кпс		0.0000005288		9
кпт		0.0000008227		14
кпф		0.0000001763		3
кпч		0.0000021742		37
крв		0.0000003526		6
крг		0.0000011752		20
крд		0.0000011165		19
крж		0.0000126924		216
крк		0.0000012340		21
крл		0.0000001763		3
крм		0.0000002350		4
крн		0.0000029381		50
крп		0.0000015865		27
крр		0.0000017041		29
крс		0.0000179809		306
крт		0.0000006464		11
крц		0.0000004113		7
крч		0.0000003526		6
ксб		0.0000078740		134
ксв		0.0000312609		532
ксг		0.0000200963		342
ксд		0.0000014103		24
кск		0.0004982938		8480
ксл		0.0000180984		308
ксм		0.0000112821		192
ксн		0.0002231158		3797
ксп		0.0032563618		55417
кср		0.0000004113		7
ксс		0.0000051122		87
кст		0.0030646245		52154
ксф		0.0000389586		663
ксх		0.0000002350		4
ксц		0.0000802089		1365
ксь		0.0000025267		43
ктб		0.0000002938		5
ктв		0.0000008814		15
ктг		0.0000001763		3
ктз		0.0000011165		19
ктк		0.0000073451		125
ктл		0.0000005876		10
ктм		0.0000007051		12
ктн		0.0008971051		15267
ктр		0.0037290946		63462
ктс		0.0000011165		19
кфм		0.0000020566		35
кфн		0.0000002350		4
кфр		0.0000007051		12
кфс		0.0000001763		3
кфт		0.0000001763		3
кфх		0.0000022329		38
кфь		0.0000004701		8
кхв		0.0000002350		4
кхм		0.0000040545		69
кхн		0.0000001763		3
кхх		0.0000002938		5
кцм		0.0000005876		10
кчж		0.0000005288		9
кчк		0.0000008227		14
кчм		0.0000002938		5
кчр		0.0000009402		16
кчс		0.0000070513		120
кчф		0.0000001763		3
кшк		0.0000001763		3
кшл		0.0000012927		22
кшм		0.0000021154		36
кшн		0.0000064050		109
кшт		0.0000081090		138
кън		0.0000002350		4
лбв		0.0000001763		3
лбг		0.0000005876		10
лбл		0.0000265600		452
лбм		0.0000090492		154
лбн		0.0000284404		484
лбр		0.0000052885		90
лбс		0.0000001763		3
лбц		0.0000365494		622
лбч		0.0000009989		17
лвг		0.0000019391		33
лвз		0.0000001763		3
лвк		0.0000588786		1002
лвл		0.0000112821		192
лвн		0.0001574796		2680
лвп		0.0000002350		4
лвр		0.0000003526		6
лвс		0.0000022917		39
лвт		0.0000019979		34
лвч		0.0000001763		3
лвь		0.0000019391		33
лгв		0.0000018804		32
лгл		0.0000199788		340
лгм		0.0000003526		6
лгн		0.0000014690		25
лгп		0.0000001763		3
лгр		0.0000575858		980
лгх		0.0000002938		5
лгц		0.0000001763		3
лдб		0.0000018216		31
лдв		0.0000041133		70
лдг		0.0000019979		34
лдж		0.0000026442		45
лдк		0.0000012340		21
лдм		0.0000019979		34
лдн		0.0000743327		1265
лдп		0.0000018804		32
лдр		0.0000084616		144
лдс		0.0000115172		196
лдт		0.0000008814		15
лжк		0.0000018804		32
лжн		0.0097611527		166116
лжц		0.0000008227		14
лжь		0.0000599363		1020
лзв		0.0000002350		4
лзк		0.0000286166		487
лзл		0.0002462089		4190
лзн		0.0000490655		835
лзс		0.0000022917		39
лзт		0.0000512396		872
лзш		0.0000147490		251
лкв		0.0000065225		111
лкд		0.0000003526		6
лкз		0.0000003526		6
лкк		0.0000001763		3
лкл		0.0001907384		3246
лкм		0.0000031731		54
лкн		0.0013735986		23376
лкп		0.0000005876		10
лкр		0.0000043483		74
лкс		0.0000011752		20
лкц		0.0000022917		39
лкш		0.0000092842		158
лкъ		0.0000001763		3
ллб		0.0000029381		50
ллв		0.0000003526		6
ллг		0.0000005288		9
ллз		0.0000062287		106
ллк		0.0000008227		14
ллм		0.0000036432		62
ллн		0.0000010577		18
ллп		0.0000015278		26
ллс		0.0000351391		598
ллт		0.0000002350		4
ллф		0.0000005876		10
ллх		0.0000001763		3
лль		0.0001534839		2612
лмг		0.0000004701		8
лмз		0.0000011165		19
лмл		0.0000019979		34
лмн		0.0000001763		3
лмс		0.0000284991		485
лмь		0.0000003526		6
лнп		0.0000002938		5
лнц		0.0025538733		43462
лнь		0.0000013515		23
лпг		0.0000002350		4
лпд		0.0000004113		7
лпк		0.0000082265		140
лпл		0.0000354329		603
лпн		0.0000070513		120
лпп		0.0000011752		20
лпр		0.0000755080		1285
