ппмг		0.0000057487		14
ппмт		0.0000024637		6
пппп		0.0000012319		3
ппск		0.0000299752		73
пррр		0.0000012319		3
прск		0.0000940318		229
прст		0.0000012319		3
пскр		0.0000016425		4
пспр		0.0000020531		5
псрл		0.0000180672		44
псск		0.0000012319		3
пссс		0.0000028743		7
псст		0.0000012319		3
пстб		0.0000024637		6
пств		0.0007247430		1765
пстр		0.0000303858		74
птбр		0.0000073911		18
птпр		0.0000016425		4
птрк		0.0000127292		31
птсб		0.0000012319		3
птск		0.0000402407		98
птср		0.0000328495		80
птшт		0.0000061593		15
пфпг		0.0000012319		3
пхфд		0.0000012319		3
пцсс		0.0000032850		8
рбмк		0.0000057487		14
рбсд		0.0000041062		10
рбск		0.0008889907		2165
рбст		0.0000086230		21
рбтл		0.0000049274		12
рбшт		0.0000073911		18
рбьм		0.0000020531		5
рввк		0.0000016425		4
рвмг		0.0000024637		6
рвмр		0.0000012319		3
рвмт		0.0000078018		19
рвпр		0.0000016425		4
рврд		0.0000041062		10
рвск		0.0000825345		201
рвсн		0.0000558442		136
рвср		0.0000012319		3
рггр		0.0000073911		18
ргдв		0.0000094442		23
ргнф		0.0000114973		28
ргпл		0.0000028743		7
ргпр		0.0001387893		338
ргск		0.0063157350		15381
ргсл		0.0000102655		25
ргст		0.0000312071		76
ргфл		0.0000102655		25
ргфр		0.0000032850		8
ргшн		0.0000123186		30
ргшр		0.0000168354		41
ргшт		0.0000024637		6
рджт		0.0000172460		42
рдкб		0.0000016425		4
рднк		0.0000016425		4
рдсв		0.0000143717		35
рдск		0.0004081556		994
рдсл		0.0000242265		59
рдсм		0.0001022442		249
рдст		0.0000151929		37
рдтт		0.0000041062		10
рдшт		0.0000016425		4
ржбн		0.0000036956		9
ржск		0.0000156035		38
рзбр		0.0000012319		3
рздр		0.0000151929		37
рзск		0.0000036956		9
рзст		0.0000012319		3
рквс		0.0000016425		4
рквь		0.0000020531		5
ркгр		0.0000316177		77
ркнм		0.0000012319		3
ркпб		0.0000012319		3
ркрп		0.0000065699		16
рксд		0.0000012319		3
ркск		0.0001946335		474
рксм		0.0000217628		53
рктк		0.0000032850		8
рктн		0.0000172460		42
рктр		0.0000069805		17
ркфл		0.0000016425		4
ркфр		0.0000053381		13
ркшт		0.0000012319		3
рлсб		0.0001367362		333
рлсг		0.0000016425		4
рлср		0.0000377770		92
рлсс		0.0000041062		10
рлст		0.0000012319		3
рлсх		0.0000073911		18
рлфр		0.0000016425		4
рлшт		0.0000049274		12
рльб		0.0000012319		3
рльз		0.0003486158		849
рльс		0.0000036956		9
рльт		0.0000086230		21
рльх		0.0000049274		12
рмгл		0.0000041062		10
рмгр		0.0000192991		47
рмгт		0.0000036956		9
рмпр		0.0000049274		12
рмсб		0.0000012319		3
рмсв		0.0000016425		4
рмск		0.0016498682		4018
рмсп		0.0000012319		3
рмст		0.0000012319		3
рмтр		0.0000184779		45
рмшт		0.0000468106		114
рмьт		0.0000032850		8
рнбл		0.0000041062		10
рнгр		0.0000082124		20
рндт		0.0000328495		80
рнсб		0.0000028743		7
рнсд		0.0000045168		11
рнск		0.0019258044		4690
рнст		0.0002898972		706
рнфл		0.0000032850		8
рншт		0.0002537627		618
рпкб		0.0000041062		10
рпкц		0.0000016425		4
рпсб		0.0000016425		4
рпсд		0.0000041062		10
рпск		0.0000078018		19
рпцз		0.0000041062		10
рргх		0.0000041062		10
ррнк		0.0000024637		6
рррр		0.0000094442		23
рррт		0.0000024637		6
ррск		0.0000234053		57
ррсс		0.0000603610		147
рртр		0.0000032850		8
рсгс		0.0000028743		7
рсжд		0.0000114973		28
рсзт		0.0000028743		7
рскб		0.0000061593		15
рскл		0.0000275115		67
рскм		0.0000016425		4
рскн		0.0000057487		14
рскр		0.0000160142		39
рсмд		0.0000078018		19
рспл		0.0000012319		3
рспп		0.0002919503		711
рспр		0.0000057487		14
рсск		0.0000180672		44
рссн		0.0000016425		4
рств		0.0751597514		183040
рстк		0.0005383219		1311
рстм		0.0000016425		4
рстн		0.0015381798		3746
рстр		0.0000459894		112
рстф		0.0000032850		8
рсть		0.0015537833		3784
рсфс		0.0000012319		3
рсхб		0.0000032850		8
рсхд		0.0000036956		9
рсчс		0.0000024637		6
ртбр		0.0000045168		11
ртвз		0.0000012319		3
ртвл		0.0000184779		45
ртвь		0.0000012319		3
ртгл		0.0000032850		8
ртгр		0.0000147823		36
ртдс		0.0000090336		22
рткл		0.0000295646		72
ртмл		0.0000036956		9
ртпл		0.0001396106		340
ртпр		0.0000620035		151
ртрс		0.0000053381		13
ртсб		0.0000032850		8
ртсг		0.0000131398		32
ртск		0.0002065415		503
ртсм		0.0019722044		4803
ртсн		0.0000057487		14
ртсп		0.0000065699		16
ртст		0.0000020531		5
ртсъ		0.0000188885		46
ртфс		0.0000012319		3
ртхл		0.0000012319		3
ртшк		0.0000607717		148
ртшр		0.0000069805		17
ртьв		0.0000094442		23
ртьм		0.0000024637		6
ртьт		0.0000016425		4
ртьф		0.0000603610		147
рфпл		0.0000024637		6
рфпр		0.0000012319		3
рфск		0.0000131398		32
рффк		0.0000049274		12
рффь		0.0000024637		6
рхбд		0.0000012319		3
рхбз		0.0000020531		5
рхвл		0.0000028743		7
рхвн		0.0000012319		3
рхвр		0.0000180672		44
рхгл		0.0000246372		60
рхдл		0.0000036956		9
рхзв		0.0001055292		257
рхзн		0.0000045168		11
рхкл		0.0000024637		6
рхкр		0.0000110867		27
рхпл		0.0000447575		109
рхпр		0.0002968777		723
рхсв		0.0000106761		26
рхсд		0.0000020531		5
рхск		0.0000201203		49
рхсл		0.0000147823		36
рхсм		0.0000057487		14
рхсп		0.0000090336		22
рхср		0.0000866407		211
рхтв		0.0000110867		27
рхтд		0.0000045168		11
рхтр		0.0000024637		6
рхшт		0.0000209416		51
рцбр		0.0000012319		3
рцль		0.0000086230		21
рцнк		0.0000229947		56
рцхв		0.0000028743		7
ршпр		0.0000024637		6
ршск		0.0000151929		37
рштм		0.0000012319		3
рштр		0.0000283327		69
рщвл		0.0003194618		778
рщьс		0.0000012319		3
рьгр		0.0002139326		521
рькв		0.0000073911		18
рьск		0.0000094442		23
рьст		0.0000032850		8
рьхн		0.0000036956		9
рьхъ		0.0000012319		3
сбрс		0.0000012319		3
сввп		0.0000032850		8
свдп		0.0000053381		13
свдс		0.0000016425		4
свзх		0.0000098549		24
свкб		0.0000049274		12
свкн		0.0000488637		119
свмд		0.0000061593		15
свпш		0.0000012319		3
сврп		0.0000053381		13
свсз		0.0000123186		30
свтг		0.0000020531		5
сгбм		0.0000078018		19
сгзт		0.0000016425		4
