вбд		0.0000001084		14
вбк		0.0000000619		8
вбкв		0.0000001006		13
вбл		0.0000351351		4539
вбн		0.0000000464		6
вбр		0.0000050856		657
вбрр		0.0000000929		12
вбс		0.0000000310		4
вбь		0.0000000232		3
вв		0.0005302541		68502
ввб		0.0000000774		10
ввв		0.0000001780		23
вввв		0.0000000232		3
ввд		0.0000001548		20
ввж		0.0000000387		5
ввз		0.0000001780		23
ввк		0.0000000387		5
ввл		0.0000002632		34
ввн		0.0000000619		8
ввп		0.0000161316		2084
ввр		0.0000038162		493
вврс		0.0000000232		3
ввс		0.0000192047		2481
ввстр		0.0000000232		3
ввт		0.0000011611		150
ввц		0.0000016720		216
вг		0.0003816480		49304
вгв		0.0000009676		125
вгвз		0.0000000310		4
вгд		0.0000000310		4
вгз		0.0000000697		9
вгк		0.0000004103		53
вгл		0.0000450277		5817
вглт		0.0000000464		6
вгн		0.0000000232		3
вгнк		0.0000001084		14
вгп		0.0000006115		79
вгр		0.0000114175		1475
вгс		0.0000055578		718
вгск		0.0000000232		3
вгсч		0.0000001858		24
вгтз		0.0000000310		4
вгтрк		0.0000007276		94
вгф		0.0000000464		6
вд		0.0013991798		180756
вдбр		0.0000000619		8
вдв		0.0000879190		11358
вдд		0.0000001084		14
вдж		0.0000000542		7
вдк		0.0000001471		19
вдкрс		0.0000001006		13
вднх		0.0000036149		467
вдп		0.0000000619		8
вдр		0.0008222570		106225
вдс		0.0000000929		12
вдш		0.0000000232		3
вж		0.0000124548		1609
вжд		0.0000000697		9
вжж		0.0000001006		13
вжп		0.0000000387		5
вз		0.0013721725		177267
взб		0.0000558879		7220
взбзд		0.0000000232		3
взбл		0.0000006425		83
взбр		0.0000047373		612
взв		0.0001776183		22946
взг		0.0000155511		2009
взгл		0.0006319438		81639
взгр		0.0000038317		495
взд		0.0003278268		42351
вздв		0.0000001548		20
вздр		0.0000757196		9782
взж		0.0000000232		3
взз		0.0000000464		6
вззз		0.0000000387		5
вззззз		0.0000000232		3
взл		0.0000671042		8669
взм		0.0000580631		7501
взн		0.0000318995		4121
взр		0.0002538411		32793
взс		0.0000000232		3
взъ		0.0000083754		1082
вй		0.0000000464		6
вк		0.0025510440		329562
вкб		0.0000001471		19
вкв		0.0000000851		11
вквс		0.0000009521		123
вквш		0.0000000929		12
вкг		0.0000000232		3
вкк		0.0000001006		13
вкл		0.0003091949		39944
вкн		0.0000117814		1522
вкнн		0.0000000310		4
вкп		0.0000100087		1293
вкпб		0.0000001626		21
вкр		0.0000318143		4110
вкс		0.0000026551		343
вксм		0.0000000464		6
вкт		0.0000012076		156
вкфк		0.0000000697		9
вкх		0.0000000851		11
вл		0.0101518719		1311491
влзн		0.0000000542		7
влк		0.0000000697		9
влксм		0.0000059913		774
влр		0.0000001161		15
влт		0.0000002709		35
влф		0.0000000232		3
влък		0.0000000387		5
вль		0.0000117814		1522
вльск		0.0000007896		102
вльц		0.0000000232		3
вльш		0.0000001006		13
вм		0.0012428330		160558
вмб		0.0000007199		93
вмг		0.0000000542		7
вмз		0.0000002400		31
вмк		0.0000001471		19
вмн		0.0000000232		3
вмп		0.0000003870		50
вмпс		0.0000000697		9
вмс		0.0000055114		712
вмсб		0.0000000387		5
вмт		0.0000000310		4
вмф		0.0000034446		445
вмц		0.0000000232		3
вмцг		0.0000000387		5
вн		0.0125395714		1619951
внд		0.0000000464		6
внз		0.0000000232		3
внк		0.0000005573		72
внп		0.0000007121		92
внр		0.0000003251		42
внрз		0.0000000232		3
внсмм		0.0000002090		27
внтк		0.0000000464		6
внчс		0.0000000232		3
вп		0.0015075420		194755
впб		0.0000000774		10
впв		0.0000001161		15
впг		0.0000030808		398
впд		0.0000000387		5
впк		0.0000037929		490
впкт		0.0000000310		4
впл		0.0000734903		9494
впмд		0.0000000232		3
впн		0.0000001316		17
впп		0.0000005341		69
впр		0.0005102831		65922
впс		0.0000002554		33
впсп		0.0000000464		6
впч		0.0000003019		39
впш		0.0000003019		39
вр		0.0066126024		854263
вргс		0.0000000542		7
врд		0.0000002167		28
врз		0.0000000232		3
врк		0.0000000387		5
врл		0.0000000232		3
врмб		0.0000000310		4
врн		0.0000000232		3
врп		0.0000027325		353
врс		0.0000000232		3
врск		0.0000013082		169
врхл		0.0000000232		3
врцд		0.0000000232		3
врч		0.0000000310		4
врш		0.0000000232		3
врщ		0.0000000542		7
вс		0.0152352428		1968197
всб		0.0000000232		3
всв		0.0000002322		30
всгк		0.0000000232		3
всд		0.0000002090		27
всжд		0.0000000387		5
всз		0.0000001161		15
вск		0.0025286036		326663
вскб		0.0000001780		23
вскг		0.0000000232		3
вскл		0.0000072530		937
вскм		0.0000001239		16
вскн		0.0000001006		13
вскр		0.0001174962		15179
всл		0.0002786346		35996
всм		0.0000281994		3643
всмп		0.0000003870		50
всн		0.0000001935		25
вснп		0.0000000929		12
вснх		0.0000018113		234
вснц		0.0000000310		4
всп		0.0006775211		87527
вспк		0.0000000232		3
вспл		0.0000482633		6235
вспр		0.0000037388		483
вср		0.0000009753		126
всрм		0.0000000310		4
всрп		0.0000000542		7
всс		0.0000002013		26
вссп		0.0000000387		5
вст		0.0006883194		88922
вств		0.0017550667		226732
встр		0.0011651704		150525
всфк		0.0000000232		3
всх		0.0000125012		1615
всхв		0.0000002709		35
всхл		0.0000248399		3209
всхп		0.0000000387		5
всхр		0.0000024461		316
всхс		0.0000000619		8
всц		0.0000000774		10
всч		0.0000000851		11
всь		0.0000001935		25
вт		0.0023721794		306455
втб		0.0000008902		115
втг		0.0000000542		7
втд		0.0000000542		7
втз		0.0000000464		6
втк		0.0000000464		6
втп		0.0000000851		11
втр		0.0004060312		52454
втс		0.0000009366		121
втсв		0.0000000310		4
втсп		0.0000001393		18
втф		0.0000000464		6
втц		0.0000000697		9
вф		0.0000043967		568
вфнр		0.0000000387		5
вфп		0.0000001471		19
вфр		0.0000033827		437
вфс		0.0000000387		5
вх		0.0003876315		50077
вхн		0.0000000232		3
вхск		0.0000000310		4
вц		0.0003119971		40306
вцг		0.0000000232		3
вцс		0.0000001703		22
вцспс		0.0000018887		244
вцхт		0.0000000310		4
вч		0.0005257026		67914
вчк		0.0000034214		442
вчп		0.0000000929		12
вчр		0.0000000464		6
вчс		0.0000000387		5
вш		0.0048715851		629346
вшзл		0.0000000232		3
вшк		0.0000002167		28
вшн		0.0000000232		3
вшп		0.0000000310		4
вшр		0.0000000232		3
вшт		0.0000002787		36
вщ		0.0001554412		20081
въ		0.0000525285		6786
във		0.0000000387		5
вън		0.0000000232		3
въпр		0.0000000310		4
вь		0.0014680180		189649
вьй		0.0000000310		4
вьс		0.0000044199		571
вьсь		0.0000001858		24
вьт		0.0000788546		10187
гб		0.0000105661		1365
гбл		0.0000000232		3
гбр		0.0000001858		24
гбс		0.0000001006		13
гбцг		0.0000000232		3
гбь		0.0000005651		73
гв		0.0001681205		21719
гвг		0.0000000310		4
гвк		0.0000001858		24
гвл		0.0000001161		15
гвм		0.0000000232		3
гвмб		0.0000001161		15
гвп		0.0000012308		159
гвр		0.0000001316		17
гвс		0.0000000929		12
гвт		0.0000002090		27
гвф		0.0000001626		21
гвь		0.0000010527		136
гг		0.0000903883		11677
ггг		0.0000001084		14
ггдр		0.0000000232		3
ггк		0.0000001703		22
ггл		0.0000035685		461
ггп		0.0000002167		28
ггр		0.0000004722		61
ггс		0.0000009134		118
ггтп		0.0000000464		6
ггц		0.0000004335		56
гд		0.0083260705		1075621
гдж		0.0000001006		13
гдл		0.0000005418		70
гдп		0.0000001393		18
гдр		0.0000081510		1053
гдс		0.0000000464		6
гдт		0.0000005806		75
гж		0.0000023764		307
гжд		0.0000007044		91
гжк		0.0000000387		5
гжс		0.0000002167		28
гжх		0.0000000232		3
гз		0.0000097688		1262
гзг		0.0000000232		3
гзкр		0.0000000851		11
гзл		0.0000001858		24
гзн		0.0000000310		4
гзс		0.0000012772		165
гзт		0.0000001703		22
гй		0.0000005264		68
гк		0.0009198673		118835
гкб		0.0000001006		13
гкв		0.0000001084		14
гквс		0.0000000232		3
гкг		0.0000000464		6
гкд		0.0000000232		3
гкж		0.0000000310		4
гкз		0.0000000851		11
гкй		0.0000000232		3
гккн		0.0000000232		3
гкл		0.0000000851		11
гкм		0.0000003483		45
гкнпц		0.0000001780		23
гкнт		0.0000001006		13
гкп		0.0000003716		48
гкпн		0.0000000387		5
гкпч		0.0000000232		3
гкр		0.0000002322		30
гкрф		0.0000002554		33
гкс		0.0000000774		10
гкчп		0.0000017726		229
гл		0.0085479657		1104287
глб		0.0000000232		3
глп		0.0000000232		3
глпс		0.0000007276		94
глр		0.0000000851		11
глт		0.0000000697		9
глтд		0.0000000310		4
глф		0.0000000464		6
гль		0.0000007508		97
гм		0.0001413686		18263
гмбх		0.0000001935		25
гмд		0.0000002787		36
гмз		0.0000000310		4
гмк		0.0000014785		191
гмм		0.0000001471		19
гмн		0.0000000697		9
гмп		0.0000007431		96
гмпр		0.0000001780		23
гмр		0.0000000310		4
гмс		0.0000000232		3
гмскц		0.0000000232		3
гмссб		0.0000000464		6
гмц		0.0000001548		20
гмч		0.0000003406		44
гн		0.0018158003		234578
гнб		0.0000001239		16
гнк		0.0000003483		45
гнкм		0.0000001316		17
гнкс		0.0000005031		65
гнп		0.0000001548		20
гнпз		0.0000000310		4
гнпп		0.0000001006		13
гнпц		0.0000000232		3
гнс		0.0000002245		29
гнт		0.0000000232		3
гнтп		0.0000000232		3
гнц		0.0000038936		503
гнцвб		0.0000000310		4
гнч		0.0000000232		3
гнь		0.0000025312		327
гп		0.0000132521		1712
гпб		0.0000000697		9
гпв		0.0000000464		6
гпврд		0.0000000929		12
гпг		0.0000000929		12
гпз		0.0000007121		92
гпк		0.0000128728		1663
гпкд		0.0000003716		48
гпкрф		0.0000000232		3
гпл		0.0000001239		16
гпм		0.0000000310		4
гпн		0.0000000387		5
гпнг		0.0000000619		8
гпп		0.0000000851		11
гпр		0.0000000851		11
гпс		0.0000007199		93
гпт		0.0000000619		8
гптп		0.0000000851		11
гр		0.0097193674		1255617
грв		0.0000000232		3
грвз		0.0000004567		59
грж		0.0000025699		332
гржт		0.0000000774		10
грк		0.0000000387		5
гркц		0.0000000387		5
грм		0.0000003793		49
грн		0.0000004799		62
грнт		0.0000000697		9
грп		0.0000009753		126
грр		0.0000006115		79
гррр		0.0000000697		9
грс		0.0000006967		90
грск		0.0000001548		20
грцрф		0.0000000232		3
грь		0.0000000851		11
гс		0.0000301268		3892
гсб		0.0000056894		735
гсв		0.0000002167		28
гсвг		0.0000000851		11
гсг		0.0000007586		98
гсд		0.0000007121		92
гсдр		0.0000000232		3
гсз		0.0000002013		26
гск		0.0000089560		1157
гскб		0.0000001239		16
гсл		0.0000003561		46
гсм		0.0000012850		166
гсн		0.0000007044		91
гсп		0.0000005418		70
гспк		0.0000000232		3
гспп		0.0000000387		5
гспс		0.0000001239		16
гср		0.0000002322		30
гсс		0.0000002787		36
гсср		0.0000000697		9
гст		0.0000000851		11
гств		0.0000292754		3782
гсш		0.0000020900		270
гт		0.0000728943		9417
гтбр		0.0000000232		3
гтг		0.0000000851		11
гтд		0.0000010063		130
гтк		0.0000034137		441
гтн		0.0000000232		3
гтп		0.0000000851		11
гтр		0.0000002632		34
гтрк		0.0000006657		86
гтс		0.0000012153		157
гтт		0.0000001858		24
гф		0.0000006580		85
гфк		0.0000000387		5
гфр		0.0000025312		327
гфс		0.0000000310		4
гх		0.0000012076		156
гхк		0.0000001006		13
гхм		0.0000000619		8
гхн		0.0000000464		6
гхцг		0.0000000387		5
гц		0.0000056120		725
гцб		0.0000001239		16
гцв		0.0000001626		21
гцгт		0.0000000232		3
гцк		0.0000000619		8
гцкз		0.0000002941		38
гцммк		0.0000001239		16
гцмпп		0.0000000697		9
гцрр		0.0000000310		4
гцс		0.0000002245		29
гч		0.0002550022		32943
гш		0.0000276885		3577
гшк		0.0000000310		4
гшм		0.0000000697		9
гшпр		0.0000000619		8
гшт		0.0000011921		154
гщ		0.0000002632		34
гъ		0.0000003251		42
гь		0.0000013469		174
дб		0.0002398769		30989
дбл		0.0000002477		32
дбр		0.0000216275		2794
дв		0.0069071055		892309
двв		0.0000000310		4
двг		0.0000002245		29
двгт		0.0000000232		3
двд		0.0000000851		11
двжд		0.0000000542		7
двз		0.0000063629		822
двзв		0.0000001393		18
двзд		0.0000013856		179
двк		0.0000093276		1205
двкд		0.0000000774		10
двл		0.0000085225		1101
двмп		0.0000000619		8
двн		0.0000000464		6
двнц		0.0000001858		24
двп		0.0000003174		41
двпр		0.0000000310		4
двр		0.0000008747		113
двс		0.0000006657		86
двт		0.0000000542		7
двф		0.0000003483		45
двь		0.0000000464		6
дг		0.0002950062		38111
дгд		0.0000000542		7
дгк		0.0000000232		3
дгл		0.0000061306		792
дгн		0.0000014398		186
дгп		0.0000000232		3
дгр		0.0000164722		2128
дгтф		0.0000000232		3
дгцзн		0.0000000619		8
дгцс		0.0000001316		17
дд		0.0005210582		67314
ддв		0.0000077175		997
ддд		0.0000000929		12
ддз		0.0000000464		6
ддй		0.0000000387		5
ддк		0.0000000310		4
ддл		0.0000000232		3
ддлст		0.0000000929		12
ддльт		0.0000001935		25
ддн		0.0000001935		25
ддп		0.0000000232		3
ддр		0.0000025777		333
ддрв		0.0000000310		4
ддс		0.0000000464		6
ддт		0.0000015791		204
ддх		0.0000002477		32
ддь		0.0000000310		4
дж		0.0007473424		96547
джб		0.0000001471		19
джв		0.0000001393		18
джг		0.0000000697		9
джд		0.0000000929		12
дждж		0.0000000232		3
джж		0.0000000310		4
джк		0.0000000542		7
джл		0.0000002941		38
джм		0.0000114640		1481
джн		0.0000014165		183
джп		0.0000001626		21
джр		0.0000005573		72
джс		0.0000000619		8
джск		0.0000015946		206
джст		0.0000001316		17
джт		0.0000000619		8
джц		0.0000000232		3
дз		0.0002535160		32751
дзв		0.0000003329		43
дздс		0.0000000310		4
дзз		0.0000001161		15
дззз		0.0000000542		7
дзк		0.0000000464		6
дзм		0.0000000232		3
дзн		0.0000031427		406
дзр		0.0000001316		17
дзь		0.0000006812		88
дзьб		0.0000000232		3
дзьк		0.0000000851		11
дй		0.0000000929		12
дк		0.0024221534		312911
дкб		0.0000010218		132
дкв		0.0000001006		13
дкд		0.0000000542		7
дкл		0.0000387113		5001
дкн		0.0000000232		3
дкп		0.0000000232		3
дкр		0.0000471022		6085
дкс		0.0000004954		64
дксм		0.0000000232		3
дкф		0.0000000464		6
дл		0.0073941742		955232
дллжн		0.0000000232		3
длр		0.0000000232		3
длсбр		0.0000000542		7
длт		0.0000001703		22
длх		0.0000000310		4
дль		0.0000006425		83
дм		0.0009655220		124733
дмб		0.0000001006		13
дмд		0.0000000232		3
дмз		0.0000005109		66
дмк		0.0000000232		3
дммс		0.0000000232		3
дмн		0.0000016875		218
дмп		0.0000007121		92
дмс		0.0000011843		153
дмф		0.0000000619		8
дмш		0.0000001084		14
дмь		0.0000003793		49
дмьд		0.0000000310		4
дн		0.0163433642		2111352
днд		0.0000000619		8
днк		0.0000174553		2255
днм		0.0000003174		41
днп		0.0000001161		15
днр		0.0000000387		5
днрнк		0.0000000464		6
днс		0.0000000851		11
днтф		0.0000000464		6
днь		0.0000000232		3
дп		0.0008753273		113081
дпз		0.0000004799		62
дпк		0.0000000619		8
дпл		0.0000106977		1382
дпнт		0.0000000310		4
дпп		0.0000002709		35
дппт		0.0000000774		10
дпр		0.0004095997		52915
дпс		0.0000011456		148
дпш		0.0000000232		3
др		0.0078890687		1019166
дрв		0.0000008050		104
држ		0.0000000464		6
дрк		0.0000003406		44
дрл		0.0000004335		56
дрп		0.0000002400		31
дрр		0.0000001239		16
дррр		0.0000000464		6
дрс		0.0000003019		39
дрск		0.0000001393		18
дрст		0.0000000232		3
дрств		0.0000107751		1392
дрц		0.0000000697		9
дс		0.0003569783		46117
дсбр		0.0000000310		4
дсв		0.0000135308		1748
дсвр		0.0000000851		11
дсг		0.0000000232		3
дск		0.0006857882		88595
дскл		0.0000001006		13
дсл		0.0000265197		3426
дслц		0.0000003329		43
дсм		0.0000246619		3186
дсн		0.0000027867		360
дсп		0.0000075936		981
дспр		0.0000000232		3
дсрнк		0.0000003638		47
дсс		0.0000002013		26
дссплс		0.0000000310		4
дст		0.0015291464		197546
дств		0.0020504290		264889
дстр		0.0000378289		4887
дсф		0.0000000232		3
дсх		0.0000002322		30
дсч		0.0000319614		4129
дсъ		0.0000000851		11
дт		0.0009642990		124575
дтв		0.0001828046		23616
дтд		0.0000000774		10
дтк		0.0000001703		22
дтм		0.0000000387		5
дтн		0.0000000232		3
дтп		0.0000040174		519
дтр		0.0000055423		716
дтс		0.0000001316		17
дтск		0.0000056275		727
дтц		0.0000008128		105
дф		0.0000023919		309
дфг		0.0000001626		21
дфн		0.0000000310		4
дфр		0.0000002400		31
дх		0.0003236778		41815
дхв		0.0000703940		9094
дхл		0.0000017571		227
дхн		0.0000000232		3
дхь		0.0000000697		9
дц		0.0010556858		136381
дцв		0.0000000232		3
дцгб		0.0000000464		6
дцзн		0.0000000464		6
дцк		0.0000000310		4
дцп		0.0000003251		42
дцрнк		0.0000000851		11
дцтф		0.0000000232		3
дч		0.0005291395		68358
дчр		0.0000000619		8
дчс		0.0000000232		3
дш		0.0005723017		73934
дшб		0.0000000542		7
дшк		0.0000009444		122
дшл		0.0000004567		59
дшмг		0.0000000232		3
дшр		0.0000000697		9
дшт		0.0000026860		347
дщ		0.0000027015		349
дъ		0.0003003163		38797
държ		0.0000000387		5
дь		0.0021947236		283530
дьб		0.0004015726		51878
дьв		0.0000000542		7
дьг		0.0000000310		4
дьк		0.0000497186		6423
дьм		0.0002273060		29365
дьмь		0.0000001703		22
дьс		0.0000001935		25
дьт		0.0000593248		7664
дьх		0.0000000851		11
жб		0.0004523981		58444
жбд		0.0000000464		6
жбк		0.0000005186		67
жбр		0.0000000774		10
жв		0.0000119052		1538
жвр		0.0000000697		9
жг		0.0000415676		5370
жгв		0.0000011534		149
жгл		0.0000479227		6191
жгр		0.0000009753		126
жгт		0.0000000232		3
жд		0.0078722404		1016992
ждл		0.0000081355		1051
ждн		0.0000004180		54
ждш		0.0000002400		31
ждь		0.0000926253		11966
ждьш		0.0000000232		3
жж		0.0001007453		13015
жжж		0.0000001780		23
жжс		0.0000000232		3
жз		0.0000006580		85
жзв		0.0000017030		220
жзл		0.0000004335		56
жй		0.0000000697		9
жк		0.0009547005		123335
жкв		0.0000002245		29
жкл		0.0000008592		111
жкн		0.0000000310		4
жкр		0.0000000697		9
жкс		0.0000000464		6
жкт		0.0000001393		18
жкх		0.0000151099		1952
жл		0.0000919132		11874
жм		0.0000613374		7924
жмнп		0.0000000619		8
жмп		0.0000003406		44
жмпс		0.0000000310		4
жн		0.0078557140		1014857
жнп		0.0000000619		8
жп		0.0000018655		241
жпв		0.0000001858		24
жпл		0.0000034678		448
жпр		0.0000025931		335
жр		0.0000743650		9607
жрд		0.0000003716		48
жррр		0.0000000232		3
жрфх		0.0000000542		7
жрх		0.0000000464		6
жс		0.0000018733		242
жск		0.0002068550		26723
жскв		0.0000000929		12
жсл		0.0000000464		6
жсм		0.0000000232		3
жсп		0.0000000619		8
жст		0.0000004954		64
жств		0.0000003329		43
жстр		0.0000002013		26
жсч		0.0000000542		7
жт		0.0000186938		2415
жтр		0.0000001858		24
жтф		0.0000000232		3
жф		0.0000004412		57
жфр		0.0000015946		206
жх		0.0000005418		70
жхгв		0.0000003019		39
жхк		0.0000000310		4
жхр		0.0000000464		6
жц		0.0000116111		1500
жч		0.0002828146		36536
жш		0.0000001316		17
жшк		0.0000000619		8
жщ		0.0000000310		4
жъ		0.0000001393		18
жь		0.0003406067		44002
жьб		0.0000002090		27
жьй		0.0000000232		3
жьс		0.0000010218		132
жьт		0.0000064945		839
зб		0.0012959807		167424
збл		0.0000034369		444
збн		0.0000000232		3
збр		0.0001788414		23104
зв		0.0076565765		989131
звзв		0.0000003174		41
звзд		0.0000000310		4
звзр		0.0000000774		10
звк		0.0000064403		832
звл		0.0001240681		16028
звн		0.0000163252		2109
звр		0.0005193320		67091
звт		0.0000001393		18
звь		0.0000002632		34
зг		0.0011118679		143639
згв		0.0000002013		26
згл		0.0002536244		32765
згн		0.0000552377		7136
згр		0.0001038184		13412
згрлс		0.0000001239		16
згш		0.0000013159		170
зд		0.0062031575		801368
здв		0.0000583572		7539
здг		0.0000000310		4
здж		0.0000000232		3
здк		0.0001010550		13055
здл		0.0000000232		3
здн		0.0006670170		86170
зднств		0.0000001006		13
здр		0.0004354691		56257
здрж		0.0000000619		8
здск		0.0000000232		3
здц		0.0000024538		317
здч		0.0000024074		311
здь		0.0000144829		1871
здьм		0.0000000232		3
зж		0.0006722342		86844
зжгл		0.0000000542		7
зжд		0.0000000232		3
зжж		0.0000001006		13
зжм		0.0000000232		3
зз		0.0000771439		9966
ззв		0.0000328361		4242
ззз		0.0000000464		6
зззз		0.0000000232		3
ззл		0.0000033595		434
ззн		0.0000002864		37
ззр		0.0000484336		6257
ззь		0.0000000232		3
зйрн		0.0000001006		13
зк		0.0012476709		161183
зкв		0.0000000387		5
зкл		0.0000002941		38
зкп		0.0000001316		17
зкр		0.0000001935		25
зкрс		0.0000000387		5
зкс		0.0000003096		40
зл		0.0023276084		300697
злв		0.0000001006		13
злк		0.0000004335		56
злн		0.0000001239		16
зль		0.0000000619		8
зм		0.0040959272		529141
змз		0.0000001161		15
змк		0.0000000387		5
змкб		0.0000000929		12
змл		0.0000000774		10
змн		0.0000223707		2890
змск		0.0000001084		14
змш		0.0000001161		15
зн		0.0139779811		1805775
знгн		0.0000000851		11
знд		0.0000000310		4
знз		0.0000000387		5
знр		0.0000121297		1567
знс		0.0000000310		4
знств		0.0000005496		71
знь		0.0010948461		141440
зньм		0.0000001161		15
зп		0.0000056198		726
зпк		0.0000000387		5
зпл		0.0000012927		167
зпп		0.0000000542		7
зппп		0.0000000387		5
зпр		0.0000256837		3318
зпрк		0.0000000697		9
зпт		0.0000005806		75
зр		0.0027249081		352023
зрб		0.0000000232		3
зрбр		0.0000001006		13
зрв		0.0000014475		187
зргм		0.0000000232		3
зрдн		0.0000008283		107
зрк		0.0000046057		595
зрп		0.0000001006		13
зрпк		0.0000000542		7
зрс		0.0000017571		227
зрхх		0.0000000851		11
зс		0.0000145061		1874
зсв		0.0000001548		20
зсг		0.0000000542		7
зсд		0.0000000464		6
зсз		0.0000000851		11
зск		0.0002663888		34414
зсл		0.0000018965		245
зсм		0.0000034214		442
зсмк		0.0000003638		47
зсн		0.0000000697		9
зсп		0.0000003329		43
зспр		0.0000000310		4
зсср		0.0000003096		40
зст		0.0000030034		388
зстр		0.0000004567		59
зсттк		0.0000000387		5
зсфср		0.0000001161		15
зт		0.0000606562		7836
зтв		0.0000000387		5
зтл		0.0000000310		4
зтм		0.0000000697		9
